Item_Identifier,Outlet_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,years,Item_Outlet_Sales
DRD49,OUT035,0.5021950325813855,1.0,0.5109742823970896,0.25,0.949401624359481,0.3333333333333333,0.5,1.0,0.3237224473450442,0.8469124734947798
NCF42,OUT035,0.8657070730169283,1.0,0.5096103044837886,0.8333333333333333,0.8059547849720268,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6944681866453041
DRK35,OUT035,0.3934622549775353,1.0,0.21874204949157125,0.0,0.06736311185652855,0.3333333333333333,0.5,1.0,0.3237224473450442,0.5147988092858043
FDR58,OUT013,0.2473700092329385,1.0,0.12755094577089257,0.9166666666666666,0.5038776516633683,0.0,1.0,1.0,0.9491638012385146,0.6004906735047993
FDQ15,OUT027,0.6586315517838741,0.6666666666666666,0.45781367578986976,0.16666666666666666,0.45582627302807355,1.0,1.0,0.3333333333333333,1.0,0.6741571457422034
NCP50,OUT013,0.8657070730169283,1.0,0.06255573463614471,0.3333333333333333,0.4411998599850264,0.0,1.0,1.0,0.9491638012385146,0.3799829658373234
FDV45,OUT046,0.8429250617346207,1.0,0.13717625066815178,0.9166666666666666,0.8326885502678021,0.3333333333333333,0.0,1.0,0.6372605002446154,0.7991822347143457
DRP35,OUT049,0.919383277511691,1.0,0.27713483746817524,0.0,0.6631174286857426,1.0,0.0,1.0,0.5586639656001173,0.7640208233633375
FDN23,OUT035,0.23759892551173456,0.6666666666666666,0.22988904066868493,0.08333333333333333,0.7106708982536523,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7713220022807706
FDS44,OUT049,0.6611952066423432,0.6666666666666666,0.4759161814655134,1.0,0.9484214073586625,1.0,0.0,1.0,0.5586639656001173,0.8051516200161236
NCI54,OUT018,0.7800682627914919,1.0,0.10273093459323976,0.8333333333333333,0.590685065608751,1.0,1.0,0.0,0.0,0.6730799169174712
FDH40,OUT027,0.6586315517838741,0.6666666666666666,0.23918853877787155,0.75,0.4339975051737608,1.0,1.0,0.3333333333333333,1.0,0.6235587095740204
FDF46,OUT035,0.2845853770773068,1.0,0.2851889327960404,0.9166666666666666,0.6006331684838693,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6091553171372656
FDA21,OUT018,0.7104449578545042,1.0,0.10995186749179213,0.9166666666666666,0.8277504991266924,1.0,1.0,0.0,0.0,0.8449456857659531
FDI41,OUT019,0.6586315517838741,0.6666666666666666,0.33193312015409143,0.75,0.7161550918857111,0.3333333333333333,0.0,0.6666666666666666,1.0,0.24876315885843436
FDE35,OUT010,0.28366913912437797,0.6666666666666666,0.22375850018862273,0.3333333333333333,0.29501753228382577,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.09462720715664641
DRJ24,OUT013,0.6161689873185427,1.0,0.34481740343220424,0.25,0.8325303944101141,0.0,1.0,1.0,0.9491638012385146,0.8508195801163513
NCK17,OUT027,0.6586315517838741,1.0,0.11483671590119468,0.41666666666666663,0.13228205734608567,1.0,1.0,0.3333333333333333,1.0,0.6207918893498333
FDA15,OUT045,0.46205124259677666,1.0,0.04888954490913677,0.6666666666666666,0.9698939766345211,0.6666666666666666,0.5,1.0,0.42548300017898155,0.8687959139708711
FDD36,OUT027,0.6586315517838741,1.0,0.06446749561440408,0.5,0.6177168767617203,1.0,1.0,0.3333333333333333,1.0,0.7054098537411645
DRD60,OUT019,0.6586315517838741,1.0,0.19850918363316153,0.25,0.8192556954735863,0.3333333333333333,0.0,0.6666666666666666,1.0,0.2841339371065903
FDA46,OUT013,0.7080694615898295,1.0,0.3579196190267705,0.9166666666666666,0.8545800807818198,0.0,1.0,1.0,0.9491638012385146,0.8531699481592817
NCO54,OUT045,0.9413284979377765,1.0,0.04355552455727251,0.8333333333333333,0.28193102854113694,0.6666666666666666,0.5,1.0,0.42548300017898155,0.6426093523755508
FDL48,OUT010,0.9363298475723774,0.6666666666666666,0.4193085096852304,0.5,0.19082832481080314,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.24724143190137482
NCM19,OUT027,0.6586315517838741,1.0,0.143147968256421,0.3333333333333333,0.5949902465582695,1.0,1.0,0.3333333333333333,1.0,0.8410514822684133
FDS31,OUT049,0.6838223570821633,0.0,0.0,1.0,0.813473342519837,1.0,0.0,1.0,0.5586639656001173,0.7571513485395772
FDV12,OUT035,0.8409898674512628,0.6666666666666666,0.18533752946198748,0.5,0.530886537718851,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7452961930451082
FDQ31,OUT035,0.15473768411414102,0.6666666666666666,0.0,1.0,0.4780617246960839,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6265978637104795
FDK55,OUT019,0.6586315517838741,1.0,0.13735277197713744,0.16666666666666666,0.48985248747656396,0.3333333333333333,0.0,0.6666666666666666,1.0,0.2810397859299937
DRG15,OUT049,0.1922347106187441,1.0,0.23403570490621442,0.6666666666666666,0.29867256843253154,1.0,0.0,1.0,0.5586639656001173,0.6340385914583769
NCR17,OUT018,0.4959501920148339,1.0,0.07455334609284053,0.41666666666666663,0.6122780453542034,1.0,1.0,0.0,0.0,0.747543056477954
FDV01,OUT027,0.6586315517838741,0.6666666666666666,0.0,0.5833333333333333,0.7453798851338576,1.0,1.0,0.3333333333333333,1.0,0.8832580469237737
FDT21,OUT018,0.31586305542745063,1.0,0.06234920031961417,0.9166666666666666,0.9665257127554732,1.0,1.0,0.0,0.0,0.5688754242265422
FDT10,OUT046,0.8409898674512628,0.6666666666666666,0.1889348850139438,0.9166666666666666,0.2835154084788438,0.3333333333333333,0.0,1.0,0.6372605002446154,0.5606189599107877
FDL56,OUT019,0.6586315517838741,1.0,0.670620214537704,1.0,0.4696071671949613,0.3333333333333333,0.0,0.6666666666666666,1.0,0.1612246052312457
FDS49,OUT017,0.4408256687213774,1.0,0.24298577499158105,0.5833333333333333,0.4388928892361861,0.6666666666666666,0.5,1.0,0.14432907008854023,0.5970276559130264
FDT32,OUT019,0.6586315517838741,0.6666666666666666,0.3499382266773078,1.0,0.8375813172482385,0.3333333333333333,0.0,0.6666666666666666,1.0,0.4740511731243088
NCX42,OUT013,0.2160779281860088,1.0,0.018190574485628025,0.8333333333333333,0.774390907398566,0.0,1.0,1.0,0.9491638012385146,0.6967249127647498
FDX26,OUT010,0.878635474329025,0.3333333333333333,0.44755637417874256,0.6666666666666666,0.8268311822823282,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.4686413690363914
FDN02,OUT013,0.8331907127979608,1.0,0.22462954734062887,0.5833333333333333,0.8849629491234512,0.0,1.0,1.0,0.9491638012385146,0.7352920610485755
FDJ40,OUT027,0.6586315517838741,0.6666666666666666,0.1502755216017708,0.75,0.5809161027697738,1.0,1.0,0.3333333333333333,1.0,0.7566054556355547
FDU13,OUT019,0.6586315517838741,0.0,1.0,0.5833333333333333,0.71871765790319,0.3333333333333333,0.0,0.6666666666666666,1.0,0.48081332566793866
DRE27,OUT046,0.618906082329612,1.0,0.40400193978550225,0.6666666666666666,0.5252827826734778,0.3333333333333333,0.0,1.0,0.6372605002446154,0.5659406834273831
FDS27,OUT035,0.5215291329472411,0.6666666666666666,0.037929751340161785,0.16666666666666666,0.85956061795545,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7130527393177785
FDU44,OUT027,0.6586315517838741,0.6666666666666666,0.17705359223239003,1.0,0.7675440889807295,1.0,1.0,0.3333333333333333,1.0,0.7582017199535099
DRM59,OUT019,0.6586315517838741,1.0,0.01915184032417361,0.0,0.7413450776633361,0.3333333333333333,0.0,0.6666666666666666,1.0,0.4400663586000183
FDT08,OUT049,0.7104449578545042,1.0,0.15011077589142316,1.0,0.7327614993870957,1.0,0.0,1.0,0.5586639656001173,0.7355816253583066
FDL46,OUT017,0.9689474275438144,0.0,0.1655426111197194,0.9166666666666666,0.6190406300504088,0.6666666666666666,0.5,1.0,0.14432907008854023,0.6533493440223578
NCV30,OUT010,0.9641583403063492,1.0,0.33605310277919104,0.8333333333333333,0.3194065021824086,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.22346424317548996
FDP51,OUT046,0.7198607166744853,0.6666666666666666,0.25967520883066486,0.16666666666666666,0.625583352609766,0.3333333333333333,0.0,1.0,0.6372605002446154,0.686791926766427
FDA51,OUT013,0.3686152898072017,0.6666666666666666,0.5010569140291894,0.6666666666666666,0.5959537730736058,0.0,1.0,1.0,0.9491638012385146,0.6591253787894679
FDM46,OUT045,0.31104697500265566,1.0,0.4881141364469035,0.9166666666666666,0.5166902719080402,0.6666666666666666,0.5,1.0,0.42548300017898155,0.5577737557879793
FDK02,OUT017,0.6534735802250367,1.0,0.34367407106483333,0.5833333333333333,0.6206098428585936,0.6666666666666666,0.5,1.0,0.14432907008854023,0.6982298912986674
FDJ57,OUT035,0.31586305542745063,0.6666666666666666,0.06568258391823882,0.3333333333333333,0.8286745695103206,0.3333333333333333,0.5,1.0,0.3237224473450442,0.8265767693905538
FDJ45,OUT027,0.6586315517838741,1.0,0.22246395171647665,0.3333333333333333,0.034914348216656954,1.0,1.0,0.3333333333333333,1.0,0.6109923698383087
NCB31,OUT017,0.2032287169900393,1.0,0.36342545288428596,0.8333333333333333,0.9913598485305011,0.6666666666666666,0.5,1.0,0.14432907008854023,0.713760515477777
FDJ03,OUT013,0.6456587327268344,0.6666666666666666,0.22026997833082781,0.6666666666666666,0.21085239034255565,0.0,1.0,1.0,0.9491638012385146,0.5494393555858842
FDT50,OUT013,0.25460273258609023,0.6666666666666666,0.3293297627680042,0.6666666666666666,0.5214107115569138,0.0,1.0,1.0,0.9491638012385146,0.5624892454290183
NCY41,OUT049,0.8429250617346207,1.0,0.23098496003610916,0.41666666666666663,0.07634310707035086,1.0,0.0,1.0,0.5586639656001173,0.5930078343042037
FDJ60,OUT045,0.9363298475723774,0.6666666666666666,0.19079464699495918,0.5,0.7708786639975189,0.6666666666666666,0.5,1.0,0.42548300017898155,0.7321577388063784
FDZ35,OUT046,0.4826028736672374,0.6666666666666666,0.06784132490765245,0.08333333333333333,0.553551085277669,0.3333333333333333,0.0,1.0,0.6372605002446154,0.642681363050977
FDS21,OUT018,0.9528440596626411,0.6666666666666666,0.06382999326765852,0.9166666666666666,0.3191688625200171,1.0,1.0,0.0,0.0,0.48930454558658576
FDM52,OUT046,0.7757954947655119,1.0,0.07915389616646801,0.75,0.7230603299737033,0.3333333333333333,0.0,1.0,0.6372605002446154,0.7423850098861887
FDQ08,OUT027,0.6586315517838741,0.6666666666666666,0.057366626926635016,1.0,0.3261436627670473,1.0,1.0,0.3333333333333333,1.0,0.7064951961448095
FDQ56,OUT035,0.23907402377027442,1.0,0.32149895922222554,1.0,0.46999386717932357,0.3333333333333333,0.5,1.0,0.3237224473450442,0.67955725315742
FDS47,OUT049,0.8429250617346207,1.0,0.39308669677460173,0.08333333333333333,0.4902092169577643,1.0,0.0,1.0,0.5586639656001173,0.5784431032405518
DRM48,OUT045,0.7800682627914919,1.0,0.34448460802275216,0.25,0.09897132247157714,0.6666666666666666,0.5,1.0,0.42548300017898155,0.5937809941658448
FDW46,OUT017,0.6788620109272943,0.6666666666666666,0.21529007858036328,0.9166666666666666,0.34640806205544417,0.6666666666666666,0.5,1.0,0.14432907008854023,0.5964592723025685
FDW27,OUT018,0.16307599613173074,0.6666666666666666,0.4612423756576871,0.16666666666666666,0.7438689513554144,1.0,1.0,0.0,0.0,0.7750198936911513
NCQ05,OUT010,0.5935613512159534,1.0,0.11012532537894436,0.41666666666666663,0.7317244291602174,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.3685331146160232
FDU40,OUT010,0.9846598981216568,1.0,0.19064649431201736,0.75,0.8469603331665065,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.4108470425801459
DRE12,OUT027,0.6586315517838741,1.0,0.21449373202576827,0.25,0.5985820975870317,1.0,1.0,0.3333333333333333,1.0,0.7502152265370822
FDX35,OUT013,0.06485389416449383,0.6666666666666666,0.24313716162480825,0.08333333333333333,0.9230461079472687,0.0,1.0,1.0,0.9491638012385146,0.8056690510694052
FDD51,OUT049,0.5794917007495013,1.0,0.365842014622157,0.6666666666666666,0.1702871214766919,1.0,0.0,1.0,0.5586639656001173,0.4368964830102565
FDY27,OUT018,0.218110338036678,1.0,0.09753044410956176,0.6666666666666666,0.8119131661012928,1.0,1.0,0.0,0.0,0.7648556820138991
NCN06,OUT046,0.3953939842704577,1.0,0.3669323613633832,0.8333333333333333,0.7679225480005729,0.3333333333333333,0.0,1.0,0.6372605002446154,0.7308023564014084
FDR57,OUT035,0.1423105274755545,0.6666666666666666,0.07153828125615691,0.9166666666666666,0.7480794963642321,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6275462447882117
FDL32,OUT049,0.8010190236694832,0.6666666666666666,0.37351010052810585,1.0,0.5871544904717965,1.0,0.0,1.0,0.5586639656001173,0.6446140327724962
FDW46,OUT018,0.6788620109272943,0.0,0.2149512263657158,0.9166666666666666,0.3478250140083967,1.0,1.0,0.0,0.0,0.5767437098376716
NCO17,OUT027,0.6586315517838741,1.0,0.22237032246089802,0.41666666666666663,0.6342069806256125,1.0,1.0,0.3333333333333333,1.0,0.759782905551092
FDR19,OUT013,0.7032921557318597,0.6666666666666666,0.4859688002118743,1.0,0.7163747424167641,0.0,1.0,1.0,0.9491638012385146,0.5166433327705183
FDJ33,OUT017,0.4332291791289975,0.6666666666666666,0.27047568010309464,0.9166666666666666,0.6467821332325037,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7509709335202032
FDB15,OUT046,0.5645155633851051,1.0,0.41660935794125475,0.6666666666666666,0.993253837679049,0.3333333333333333,0.0,1.0,0.6372605002446154,0.4624180198357998
FDA52,OUT045,0.821312911552915,0.6666666666666666,0.391858310296665,0.75,0.81218148876538,0.6666666666666666,0.5,1.0,0.42548300017898155,0.5790759539469142
FDZ08,OUT027,0.6586315517838741,0.6666666666666666,0.33332140750724953,1.0,0.46158007859401584,1.0,1.0,0.3333333333333333,1.0,0.6161326554016263
FDR27,OUT017,0.7757954947655119,0.6666666666666666,0.2942956119484755,0.16666666666666666,0.6715362310875701,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7560577766244002
NCK42,OUT046,0.3206435686363893,1.0,0.03995246543762832,0.8333333333333333,0.904790857471713,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6608781572390284
FDZ12,OUT019,0.6586315517838741,1.0,0.0,0.5,0.714885259299356,0.3333333333333333,0.0,0.6666666666666666,1.0,0.24415583646668215
FDM60,OUT018,0.5588464245424325,0.6666666666666666,0.1472007931229578,0.5,0.13189788614147657,1.0,1.0,0.0,0.0,0.43466625118480173
NCI31,OUT018,0.9577172721813789,1.0,0.2486623047843572,0.3333333333333333,0.05252648981990449,1.0,1.0,0.0,0.0,0.48005419143054195
FDX39,OUT049,0.740558387679163,0.6666666666666666,0.15150658172222214,0.16666666666666666,0.8889604185628937,1.0,0.0,1.0,0.5586639656001173,0.8784692343973156
NCV05,OUT017,0.5154689171605795,1.0,0.09250980328483355,0.41666666666666663,0.741849365172961,0.6666666666666666,0.5,1.0,0.14432907008854023,0.6728395883586756
FDX16,OUT046,0.8840981397064664,0.3333333333333333,0.20040151959365213,0.75,0.7284016156422819,0.3333333333333333,0.0,1.0,0.6372605002446154,0.7050630364831213
DRK12,OUT010,0.4758245708351496,1.0,0.0,0.25,0.02326538707466863,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.0
NCA05,OUT017,0.9815477670999211,1.0,0.07695943251151978,0.41666666666666663,0.7207309071140391,0.6666666666666666,0.5,1.0,0.14432907008854023,0.43416658271691355
DRG51,OUT010,0.6324206025393473,1.0,0.0588169714105518,0.6666666666666666,0.7746743292586111,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.4994312526426762
NCR30,OUT018,0.9768513353336294,1.0,0.21706496002441575,0.8333333333333333,0.4045157320951551,1.0,1.0,0.0,0.0,0.3188904437940211
NCE31,OUT046,0.33731372606445786,1.0,0.5628765960991104,0.8333333333333333,0.026538945487020627,0.3333333333333333,0.0,1.0,0.6372605002446154,0.5161841039160945
FDM56,OUT019,0.6586315517838741,1.0,0.3742381199861818,1.0,0.5915249518684353,0.3333333333333333,0.0,0.6666666666666666,1.0,0.31485678325232747
FDP24,OUT013,0.9768513353336294,1.0,0.2525496043819089,0.5,0.625439800872809,0.0,1.0,1.0,0.9491638012385146,0.7336695396619471
DRM37,OUT010,0.7864249947811499,1.0,0.4913356381552879,0.25,0.8575860700625242,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.48156903265105966
FDN56,OUT013,0.1173098035193072,0.6666666666666666,0.32573399678483217,1.0,0.7078485253513795,0.0,1.0,1.0,0.9491638012385146,0.7098060775705969
DRE60,OUT049,0.46863012677627425,1.0,0.4859518387212061,0.25,0.9198780165055025,1.0,0.0,1.0,0.5586639656001173,0.8956824397216571
FDW49,OUT019,0.6586315517838741,1.0,0.44014084700044775,0.5833333333333333,0.8178031218717767,0.3333333333333333,0.0,0.6666666666666666,1.0,0.5510651095400546
FDM20,OUT046,0.5090278490356095,1.0,0.1178041058549519,1.0,0.9578157396883897,0.3333333333333333,0.0,1.0,0.6372605002446154,0.8269842457586817
FDK15,OUT019,0.6586315517838741,1.0,0.5247096609983294,0.16666666666666666,0.533582147368235,0.3333333333333333,0.0,0.6666666666666666,1.0,0.2988008279612965
FDK48,OUT049,0.31804039352358626,1.0,0.11477396447602446,0.5,0.3973557974378168,1.0,0.0,1.0,0.5586639656001173,0.43640343755084776
FDO49,OUT019,0.6586315517838741,0.6666666666666666,0.17622312780679933,0.3333333333333333,0.21586916553636382,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0700874257110986
FDC09,OUT018,0.792719909921491,0.6666666666666666,0.08041983849079787,1.0,0.5518831845142889,1.0,1.0,0.0,0.0,0.48822111906994603
NCZ41,OUT013,0.9528440596626411,1.0,0.19600913908260345,0.41666666666666663,0.6504847108803862,0.0,1.0,1.0,0.9491638012385146,0.5474165054399446
FDP19,OUT046,0.599498829890474,1.0,0.5283826002414658,1.0,0.657802857871713,0.3333333333333333,0.0,1.0,0.6372605002446154,0.7198177802852027
FDQ24,OUT019,0.6586315517838741,1.0,0.39276624640701113,0.5,0.9703844600311249,0.3333333333333333,0.0,0.6666666666666666,1.0,0.338606006258918
DRL11,OUT045,0.540610795962819,1.0,0.1465190904104945,0.0,0.7586545985777278,0.6666666666666666,0.5,1.0,0.42548300017898155,0.8058321186053868
FDO36,OUT035,0.9479338818411824,1.0,0.2372145440500997,0.5,0.8104238667728678,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7355816253583066
FDN52,OUT027,0.6586315517838741,0.6666666666666666,0.39870998514855527,0.75,0.47663728820838713,1.0,1.0,0.3333333333333333,1.0,0.6450405013151511
FDF21,OUT010,0.5281619121878598,0.6666666666666666,0.2998407221626584,1.0,0.8381543924000017,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.2913345661103144
FDU40,OUT013,0.9846598981216568,1.0,0.11380595971847556,0.75,0.848172087271077,0.0,1.0,1.0,0.9491638012385146,0.7589222927944025
FDS51,OUT049,0.6960594323787082,1.0,0.09814681615401896,0.16666666666666666,0.314633594091809,1.0,0.0,1.0,0.5586639656001173,0.5198231344617711
FDE45,OUT046,0.6324206025393473,1.0,0.12289411521781653,1.0,0.8105136108206938,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6494540213500642
FDX50,OUT035,0.960945817555676,1.0,0.22720812024331438,0.6666666666666666,0.5810517152305117,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6022415220777527
NCN14,OUT019,0.6586315517838741,1.0,0.49007495176145965,0.3333333333333333,0.8271644920893402,0.3333333333333333,0.0,0.6666666666666666,1.0,0.40198842464887263
FDQ21,OUT018,0.9969609239686839,1.0,0.05938761137837453,0.9166666666666666,0.6304843302108418,1.0,1.0,0.0,0.0,0.7616325245080956
FDV57,OUT027,0.6586315517838741,0.6666666666666666,0.19969322966843778,0.9166666666666666,0.8208048951328433,1.0,1.0,0.3333333333333333,1.0,0.903894736330697
FDB44,OUT013,0.24542755614544665,1.0,0.05159922678502088,1.0,0.8865145088843693,0.0,1.0,1.0,0.9491638012385146,0.7508955161670704
FDG52,OUT013,0.7104449578545042,1.0,0.19968951153915485,0.75,0.19709304340750422,0.0,1.0,1.0,0.9491638012385146,0.4956618468178434
FDL38,OUT019,0.6586315517838741,0.6666666666666666,0.07855201295012552,0.5833333333333333,0.4846057562081505,0.3333333333333333,0.0,0.6666666666666666,1.0,0.16501470252524153
NCS54,OUT049,0.7080694615898295,1.0,0.030477999046429255,0.8333333333333333,0.80771556722779,1.0,0.0,1.0,0.5586639656001173,0.8369292199905648
DRL37,OUT035,0.792719909921491,1.0,0.16249560569495355,0.25,0.13260756887451275,0.3333333333333333,0.5,1.0,0.3237224473450442,0.5181650597275779
FDA43,OUT013,0.5645155633851051,1.0,0.1967835209635559,1.0,0.8575922372530465,0.0,1.0,1.0,0.9491638012385146,0.5958889521172953
FDZ39,OUT017,0.9479338818411824,0.6666666666666666,0.05519861040749515,0.16666666666666666,0.5503541367677562,0.6666666666666666,0.5,1.0,0.14432907008854023,0.5907648979276859
FDG45,OUT018,0.37262348840714554,1.0,0.0,1.0,0.892344796501698,1.0,1.0,0.0,0.0,0.7940155031646728
